AMD HD Audio DP out #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e0DPOut4Wave
VICTOR | \\?\PCI#VEN_10EC&DEV_B520&SUBSYS_88E9103C&REV_00#00E04CFFFE88520100#{ad498944-762f-11d0-8dcb-00c04fc3358c}\{8AD68EAF-9D72-43A3-82A3-96C8B8E8E788}
AMD HD Audio HDMI out #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e0HDMIOut2Wave
AMD HD Audio DP out #5 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e5DPOut4Wave
AMD HD Audio HDMI out  mixer #2 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e2HDMIOut8Topo
AMD HD Audio DP out  mixer #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e4DPOut2Topo
Generic Monitor | \\?\DISPLAY#Default_Monitor#1&8713bca&0&UID0#{e6f07b5f-ee97-4a90-b076-33f57bf4eaa7}
VICTOR | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\RearLineOutTopoSST2
VICTOR | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\RearLineOutTopoSST3
AMD HD Audio DP out #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e4DPOut8Wave
DELL PRO STEREO HEADSET UC150 | \\?\USB#VID_0B0E&PID_A50C&MI_00#7&30f78d06&0&0000#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\GLOBAL
AMD HD Audio HDMI out  mixer #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e4HDMIOut2Topo
VICTOR | \\?\ACPI#AuthenticAMD_-_AMD64_Family_25_Model_117_-_AMD_Ryzen_5_8645HS_w#_Radeon_760M_Graphics#4#{97fadb10-4e33-40ae-359c-8bef029dbdd0}
AMD HD Audio DP out  mixer #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e0DPOut6Topo
Mic in at front mixer (black) | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\FrontMicInBlackTopo
CMF Buds | \\?\BTHENUM#{00001200-0000-1000-8000-00805f9b34fb}_VID&000102b0_PID&0000#8&2c19fa78&1&3CB0ED9B0270_C00000000#{00001200-0000-1000-8000-00805f9b34fb}
AMD HD Audio DP out #3 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e3DPOut2Wave
AMD HD Audio DP out  mixer #5 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e5DPOut6Topo
NVVAD Topology | \\?\ROOT#UNNAMED_DEVICE#0000#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Topo00
NVVAD Topology | \\?\ROOT#UNNAMED_DEVICE#0000#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Topo01
NVVAD Topology | \\?\ROOT#UNNAMED_DEVICE#0000#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Topo02
NVVAD Topology | \\?\ROOT#UNNAMED_DEVICE#0000#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Topo03
NVVAD Topology | \\?\ROOT#UNNAMED_DEVICE#0000#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Topo04
VICTOR | \\?\PCI#VEN_1002&DEV_1900&SUBSYS_8DD0103C&REV_C6#4&5b043e7&0&0041#{5b45201d-f2f2-4f3b-85bb-30ff1f953599}
Tee/Sink-to-Sink Converter | \\?\ROOT#SYSTEM#0000#{0a4252a0-7e70-11d0-a5d6-28db04c10000}\{cfd669f1-9bc2-11d0-8299-0000f822fe8a}&{0A4252A0-7E70-11D0-A5D6-28DB04C10000}
VICTOR - Front | \\?\USB#VID_30C9&PID_0069&MI_02#7&2000b69f&0&0002#{ecceff35-1463-4ff3-acd9-8f992d09acdd}
Noise Buds 1 | \\?\BTHENUM#{0000110e-0000-1000-8000-00805f9b34fb}_VID&000102b0_PID&0000#8&2c19fa78&1&081287D83B62_C00000000#{0000110e-0000-1000-8000-00805f9b34fb}
AMD Topology USB Headset Speaker | \\?\ACP#DEVTYPE_0007&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&07#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\TopologyUsbHsSpeaker
VICTOR | \\?\BTH#MS_RFCOMM#7&138074e4&0&0#{9e16888d-720b-4e80-8861-b965ebb7f216}
ZEB-BLANC | \\?\HID#{00001812-0000-1000-8000-00805f9b34fb}_Dev_VID&021235_PID&aa22_REV&0001_1308bb000057&Col02#a&3396f0e0&0&0001#{884b96c3-56ef-11d1-bc8c-00a0c91405dd}
CMF Buds | \\?\BTHENUM#{0000110b-0000-1000-8000-00805f9b34fb}_VID&000102b0_PID&0000#8&2c19fa78&1&3CB0ED9B0270_C00000000#{0000110b-0000-1000-8000-00805f9b34fb}
Boult Audio Airbass | \\?\BTHHFENUM#BthHFPAudio#9&368836b6&0&97#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\Wave
VICTOR | \\?\PCI#VEN_1002&DEV_1900&SUBSYS_8DD0103C&REV_C6#4&5b043e7&0&0041#{7cffb67c-c8da-4515-a90a-e525a9e485b3}
Microphone Array (AMD Audio Device) | \\?\SWD#MMDEVAPI#{0.0.1.00000000}.{4ac00461-483d-4ca2-b98b-009cbb0c7d1f}#{2eef81be-33fa-4800-9670-1cd474972c3f}
VICTOR | \\?\PCI#VEN_10DE&DEV_25AC&SUBSYS_8DD0103C&REV_A1#4&168a62e2&0&0009#{064092b3-625e-43bf-9eb5-dc845897dd59}\GPUPARAV
Noise Buds 1 | \\?\BTHHFENUM#BthHFPAudio#9&2d4f3314&0&97#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\Wave
VICTOR | \\?\ROOT#vdrvroot#0000#{2e34d650-5819-42ca-84ae-d30803bae505}
ZEB-BLANC | \\?\BTHLEDevice#{0000180a-0000-1000-8000-00805f9b34fb}_Dev_VID&021235_PID&aa22_REV&0001_1308bb000057#9&1c5aff12&0&000c#{6e3bb679-4372-40c8-9eaa-4509df260cd8}
Realtek HD Audio 2nd output with HAP | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\RearLineOutWaveHAP3
ZEB-BLANC | \\?\BTHLEDevice#{0000180f-0000-1000-8000-00805f9b34fb}_Dev_VID&021235_PID&aa22_REV&0001_1308bb000057#9&1c5aff12&0&002e#{0000180f-0000-1000-8000-00805f9b34fb}
NVIDIA High Definition Audio | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\Wave
NVIDIA High Definition Audio | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Topo4_48
NVIDIA High Definition Audio | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Topo4_96
Smart Tank 660-670 series | \\?\BTHLEDevice#{0000fe78-0000-1000-8000-00805f9b34fb}_266a0e892cf6#9&e53d06d&0&000a#{0000fe78-0000-1000-8000-00805f9b34fb}
ZEB-BLANC | \\?\BTHLEDevice#{0000180a-0000-1000-8000-00805f9b34fb}_Dev_VID&021235_PID&aa22_REV&0001_1308bb000057#9&1c5aff12&0&000c#{0000180a-0000-1000-8000-00805f9b34fb}
VICTOR | \\?\STORAGE#Volume#{6bd00561-c34e-11ef-b65d-806e6f6e6963}#000000770DE00000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}
AMDAfdInstall Wave Micorphone NonOffload - 1 | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\WaveMicInNonOffload1
AMD HD Audio HDMI out  mixer #5 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e5HDMIOut6Topo
VICTOR | \\?\STORAGE#Volume#{6bd00561-c34e-11ef-b65d-806e6f6e6963}#0000000011500000#{7f108a28-9833-4b3b-b780-2c6b5fa5c062}
VICTOR | \\?\ROOT#MEDIA#0000#{dda54a40-1e4c-11d1-a050-405705c10000}\TopologyCapture-0
VICTOR | \\?\PCI#VEN_10EC&DEV_8168&SUBSYS_8DD0103C&REV_16#01000000684CE00000#{cac88484-7515-4c03-82e6-71a87abac361}\{4C360D66-8B22-4231-B6D5-3A20853F89B2}
AMD HD Audio HDMI out  mixer #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e0HDMIOut6Topo
ZEB-SOUND BOMB N1 | \\?\BTHENUM#{0000110c-0000-1000-8000-00805f9b34fb}_LOCALMFG&005d#8&2c19fa78&1&414221384CA2_C00000000#{0000110c-0000-1000-8000-00805f9b34fb}
AMD HD Audio DP out #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e4DPOut8Wave
VICTOR | \\?\SWD#MSRRAS#MS_NDISWANBH#{cac88484-7515-4c03-82e6-71a87abac361}
VICTOR | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{86603f26-f387-4d71-8cf5-a0c0e4a33c52}\RtkAudPrivateInterface
AMD HD Audio HDMI out #5 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e5HDMIOut6Wave
VICTOR | \\?\PCI#VEN_1022&DEV_1502&SUBSYS_8DD0103C&REV_00#4&1869f48c&0&0142#{7cffb67c-c8da-4515-a90a-e525a9e485b3}
AMD HD Audio HDMI out #5 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e5HDMIOut6Wave
AMD HD Audio DP out #3 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e3DPOut2Wave
AMD HD Audio HDMI out #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e4HDMIOut4Wave
CMF Buds | \\?\BTHENUM#{df21fe2c-2515-4fdb-8886-f12c4d67927c}_VID&000102b0_PID&0000#8&2c19fa78&1&3CB0ED9B0270_C00000000#{b142fc3e-fa4e-460b-8abc-072b628b3c70}
Realtek HD Audio Stereo input | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\RtStereoMixWave
AMD HD Audio HDMI out #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e0HDMIOut6Wave
AMD HD Audio DP out #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e0DPOut8Wave
Realtek HD Audio Line input | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\RtLineInWave
AMD HD Audio HDMI out #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e0HDMIOut6Wave
AMDAfdInstall Topology Speaker NonOffload - 0 | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\TopologySpeakerNonOffload0
HP Wide Vision HD Camera | \\?\USB#VID_30C9&PID_0069&MI_00#7&2000b69f&0&0000#{cc7bfb41-f175-11d1-a392-00e0291f3959}\GLOBAL
AMD HD Audio DP out #5 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e5DPOut8Wave
USB GAMING MOUSE | \\?\HID#VID_30FA&PID_1440&MI_01&Col02#8&38d82fc4&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}
USB GAMING MOUSE | \\?\HID#VID_30FA&PID_1440&MI_00#8&25a81386&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}
AMD HD Audio DP out  mixer #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e4DPOut6Topo
VICTOR | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\RtNotifyTopo
AMD HD Audio HDMI out  mixer #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e4HDMIOut6Topo
VICTOR | \\?\ACPI#AuthenticAMD_-_AMD64_Family_25_Model_117_-_AMD_Ryzen_5_8645HS_w#_Radeon_760M_Graphics#b#{dbe4373d-3c81-40cb-ace4-e0e5d05f0c9f}
HP Wide Vision HD Camera | \\?\USB#VID_30C9&PID_0069&MI_00#7&2000b69f&0&0000#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\GLOBAL
AMD HD Audio DP out #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e4DPOut2Wave
VICTOR | \\?\ACPI#AMDI0052#2&daba3ff&1#{34e5bb8a-e4e2-4bff-b1e7-dacdceb73005}
AMD HD Audio DP out #3 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e3DPOut6Wave
AMDAfdInstall Wave Microphone - 0 | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\WaveMicIn0
AMDAfdInstall Wave Microphone - 1 | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\WaveMicIn1
Microsoft GS Wavetable Synth | \\?\SWD#MMDEVAPI#MicrosoftGSWavetableSynth#{6dc23320-ab33-4ce4-80d4-bbb3ebbf2814}
AMD HD Audio DP out  mixer #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e4DPOut4Topo
VICTOR | \\?\SCSI#Disk&Ven_NVMe&Prod_SAMSUNG_MZVL8512#5&249a4fd0&0&000000#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}
VICTOR - Left | \\?\USB#VID_0BDA&PID_B86A#00e04c000001#{92383b0e-f90e-4ac9-8d44-8c2d0d0ebda2}
AMDAfdInstall Wave Bluetooth HFP Microphone | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\WaveBthHfpMic
VICTOR | \\?\PCI#VEN_1022&DEV_14ED&SUBSYS_14531022&REV_00#3&11583659&1&09#{dbe4373d-3c81-40cb-ace4-e0e5d05f0c9f}
NVVAD Wave | \\?\ROOT#UNNAMED_DEVICE#0000#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\Wave00
NVVAD Wave | \\?\ROOT#UNNAMED_DEVICE#0000#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\Wave01
NVVAD Wave | \\?\ROOT#UNNAMED_DEVICE#0000#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\Wave02
NVVAD Wave | \\?\ROOT#UNNAMED_DEVICE#0000#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\Wave03
NVVAD Wave | \\?\ROOT#UNNAMED_DEVICE#0000#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\Wave04
Headset Microphone (DELL PRO STEREO HEADSET UC150) | \\?\SWD#MMDEVAPI#{0.0.1.00000000}.{dbbb3909-a0e5-4fbc-a405-78e0ff0bfdc1}#{2eef81be-33fa-4800-9670-1cd474972c3f}
Boult Audio Airbass | \\?\BTHENUM#{00001101-0000-1000-8000-00805F9B34FB}_VID&000105D6_PID&000A#8&157D3582&1&73214FCE2BB3_C00000000#{86e0d1e0-8089-11d0-9ce4-08003e301f73}
USB GAMING MOUSE | \\?\HID#VID_30FA&PID_1440&MI_01&Col03#8&38d82fc4&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}
VICTOR | \\?\DISPLAY#AUOF7AD#5&99b1a92&0&UID512#{866519b5-3f07-4c97-b7df-24c5d8a8ccb8}
VICTOR | \\?\BTHENUM#{00001101-0000-1000-8000-00805F9B34FB}_LOCALMFG&0000#8&157D3582&1&000000000000_00000003#{86e0d1e0-8089-11d0-9ce4-08003e301f73}
VICTOR | \\?\RTK_BT#{5DBB7054-7951-4B40-B907-52F1E482C57F}&C&0BDAB86A#7&138074e4&0&01#{13328591-8a06-4c50-9452-70dfab103752}\VirtualDspFactoryCircuit222
Mic in at front panel (black) | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\FrontMicInBlackWave
AMDAfdInstall Topology Microphone - 0 | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\TopologyMicIn0
AMDAfdInstall Topology Microphone - 1 | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\TopologyMicIn1
VICTOR | \\?\STORAGE#Volume#{6bd00561-c34e-11ef-b65d-806e6f6e6963}#000000770DE00000#{6ead3d82-25ec-46bc-b7fd-c1f0df8f5037}
Realtek HD Audio 2nd output | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\SecondaryLineOutWave
Noise Buds 1 | \\?\BTHENUM#{00001101-0000-1000-8000-00805f9b34fb}_VID&000102b0_PID&0000#8&157d3582&1&081287D83B62_C00000000#{00001101-0000-1000-8000-00805f9b34fb}
AMDAfdInstall Wave Speaker NonOffload - 0 | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\WaveSpeakerNonOffload0
OnePlus Nord Buds 2 | \\?\BTHENUM#{0000110c-0000-1000-8000-00805f9b34fb}_LOCALMFG&005d#8&2c19fa78&1&08128716CBBD_C00000000#{0000110c-0000-1000-8000-00805f9b34fb}
AMDAfdInstall Wave Bluetooth HFP Speaker | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\WaveBthHfpSpeaker
AMD HD Audio HDMI out  mixer #2 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e2HDMIOut4Topo
Speakers (OMEN Cam & Voice) | \\?\SWD#MMDEVAPI#{0.0.0.00000000}.{7c20e722-efd5-4291-9ff5-64084899292f}#{e6327cad-dcec-4949-ae8a-991e976a79d2}
OnePlus Nord Buds 2 Hands-Free | \\?\BTHHFENUM#BthHFPAudio#9&1e607bd6&0&97#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Wave
ZEB-SOUND BOMB N1 | \\?\BTHENUM#{0000110b-0000-1000-8000-00805f9b34fb}_LOCALMFG&005d#8&2c19fa78&1&414221384CA2_C00000000#{e630310c-1733-42bb-9847-7e45d1a27490}\CONTROL
AMD HD Audio DP out #3 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e3DPOut6Wave
AMD HD Audio HDMI out #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e4HDMIOut8Wave
Realtek HD Audio output | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\RearLineOutWave3
VICTOR | \\?\ACPI#AuthenticAMD_-_AMD64_Family_25_Model_117_-_AMD_Ryzen_5_8645HS_w#_Radeon_760M_Graphics#1#{97fadb10-4e33-40ae-359c-8bef029dbdd0}
VICTOR | \\?\{742787E2-EA40-4366-8FB4-DE98EE777D7C}#RTKFilter0#7&138074e4&0&01#{cbec7e90-1abf-4152-bf7d-7afa8bd75b43}\RLEATestSupportEx01
AMD HD Audio HDMI out #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e6HDMIOut2Wave
AMD HD Audio HDMI out #2 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e2HDMIOut4Wave
Realtek HD Audio Mic input mixer | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\RtMicInTopo
Boult Audio Airbass | \\?\BTHENUM#{0000110b-0000-1000-8000-00805f9b34fb}_VID&000105d6_PID&000a#8&2c19fa78&1&73214FCE2BB3_C00000000#{e630310c-1733-42bb-9847-7e45d1a27490}\CONTROL
VICTOR | \\?\PCI#VEN_1022&DEV_15C1&SUBSYS_8DD0103C&REV_00#4&2b23a531&0&0443#{3abf6f2d-71c4-462a-8a92-1e6861e6af27}
AMD HD Audio HDMI out #2 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e2HDMIOut4Wave
AMD HD Audio HDMI out #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e1HDMIOut2Wave
AMD HD Audio DP out #4 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e4DPOut6Wave
CMF Buds | \\?\BTHENUM#{66666666-6666-6666-6666-666666666666}_VID&000102b0_PID&0000#8&2c19fa78&1&3CB0ED9B0270_C00000000#{66666666-6666-6666-6666-666666666666}
AMD HD Audio DP out  mixer #3 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e3DPOut4Topo
Speaker (Realtek(R) Audio) | \\?\SWD#MMDEVAPI#{0.0.0.00000000}.{8fe3a086-376c-4206-a56e-4c09d7a4a32a}#{e6327cad-dcec-4949-ae8a-991e976a79d2}
AMD HD Audio HDMI out  mixer #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e6HDMIOut4Topo
Noise Buds 1 | \\?\BTHENUM#{0000110c-0000-1000-8000-00805f9b34fb}_VID&000102b0_PID&0000#8&2c19fa78&1&081287D83B62_C00000000#{0000110c-0000-1000-8000-00805f9b34fb}
